0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	-0.000209349
103	-0.000389529
104	-0.000516881
105	-0.000601686
106	-0.00065606
107	-0.000689303
108	-0.000708009
109	-0.000716756
110	-0.00071871
111	-0.000716049
112	-0.000710279
113	-0.000702434
114	-0.000693227
115	-0.000683149
116	-0.000672536
117	-0.00066162
118	-0.00065056
119	-0.000639463
120	-0.000628402
121	-0.000617428
122	-0.000606572
123	-0.000595858
124	-0.000585298
125	-0.000574902
126	-0.000564674
127	-0.000554617
128	-0.00054473
129	-0.000535015
130	-0.00052547
131	-0.000516092
132	-0.000506879
133	-0.00049783
134	-0.000488942
135	-0.000480212
136	-0.000471637
137	-0.000463215
138	-0.000454943
139	-0.000446819
140	-0.00043884
141	-0.000431003
142	-0.000423307
143	-0.000415747
144	-0.000408323
145	-0.000401031
146	-0.000393869
147	-0.000386835
148	-0.000379927
149	-0.000373142
150	-0.000366479
151	-0.000359934
152	-0.000353506
153	-0.000347193
154	-0.000340993
155	-0.000334904
156	-0.000328923
157	-0.000323049
158	-0.00031728
159	-0.000311614
160	-0.000306049
161	-0.000300584
162	-0.000295216
163	-0.000289944
164	-0.000284766
165	-0.00027968
166	-0.000274686
167	-0.00026978
168	-0.000264963
169	-0.000260231
170	-0.000255584
171	-0.000251019
172	-0.000246537
173	-0.000242134
174	-0.00023781
175	-0.000233563
176	-0.000229392
177	-0.000225295
178	-0.000221272
179	-0.00021732
180	-0.00021344
181	-0.000209628
182	-0.000205884
183	-0.000202208
184	-0.000198596
185	-0.00019505
186	-0.000191567
187	-0.000188146
188	-0.000184786
189	-0.000181486
190	-0.000178245
191	-0.000175062
192	-0.000171935
193	-0.000168865
194	-0.000165849
195	-0.000162887
196	-0.000159978
197	-0.000157122
198	-0.000154316
199	-0.00015156
200	-0.000148853
201	-0.000146195
202	-0.000143584
203	-0.00014102
204	-0.000138502
205	-0.000136028
206	-0.000133599
207	-0.000131213
208	-0.00012887
209	-0.000126568
210	-0.000124308
211	-0.000122088
212	-0.000119908
213	-0.000117766
214	-0.000115663
215	-0.000113598
216	-0.000111569
217	-0.000109577
218	-0.00010762
219	-0.000105698
220	-0.00010381
221	-0.000101956
222	-0.000100136
223	-9.83472e-005
224	-9.65909e-005
225	-9.48659e-005
226	-9.31717e-005
227	-9.15078e-005
228	-8.98736e-005
229	-8.82686e-005
230	-8.66922e-005
231	-8.5144e-005
232	-8.36234e-005
233	-8.213e-005
234	-8.06632e-005
235	-7.92227e-005
236	-7.78079e-005
237	-7.64183e-005
238	-7.50535e-005
239	-7.37132e-005
240	-7.23967e-005
241	-7.11038e-005
242	0.000348863
243	0.000710471
244	0.0009664
245	0.00113721
246	0.00124714
247	0.00131479
248	0.00135334
249	0.00137196
250	0.00137696
251	0.00137272
252	0.00136224
253	0.00134759
254	0.0013302
255	0.00131105
256	0.00129081
257	0.00126995
258	0.00124878
259	0.00122752
260	0.00120632
261	0.00118527
262	0.00116444
263	0.00114388
264	0.00112362
265	0.00110367
266	0.00108403
267	0.00106473
268	0.00104575
269	0.0010271
270	0.00100878
271	0.000990774
272	0.00097309
273	0.000955718
274	0.000938655
275	0.000921895
276	0.000905433
277	0.000889266
278	0.000873386
279	0.00085779
280	0.000842472
281	0.000827427
282	0.000812651
283	0.000798139
284	0.000783886
285	0.000769887
286	0.000756139
287	0.000742636
288	0.000729374
289	0.000716349
290	0.000703556
291	0.000690992
292	0.000678653
293	0.000666534
294	0.000654631
295	0.00064294
