0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	-0.000628046
243	-0.00116859
244	-0.00155064
245	-0.00180506
246	-0.00196818
247	-0.00206791
248	-0.00212403
249	-0.00215027
250	-0.00215613
251	-0.00214815
252	-0.00213084
253	-0.0021073
254	-0.00207968
255	-0.00204945
256	-0.00201761
257	-0.00198486
258	-0.00195168
259	-0.00191839
260	-0.00188521
261	-0.00185228
262	-0.00181972
263	-0.00178757
264	-0.00175589
265	-0.00172471
266	-0.00169402
267	-0.00166385
268	-0.00163419
269	-0.00160505
270	-0.00157641
271	-0.00154828
272	-0.00152064
273	-0.00149349
274	-0.00146683
275	-0.00144064
276	-0.00141491
277	-0.00138965
278	-0.00136483
279	-0.00134046
280	-0.00131652
281	-0.00129301
282	-0.00126992
283	-0.00124724
284	-0.00122497
285	-0.00120309
286	-0.00118161
287	-0.00116051
288	-0.00113978
289	-0.00111943
290	-0.00109944
291	-0.0010798
292	-0.00106052
293	-0.00104158
294	-0.00102298
295	-0.00100471
296	-0.000986769
297	-0.000969147
298	-0.00095184
299	-0.000934842
300	-0.000918147
301	-0.000901751
302	-0.000885647
303	-0.000869831
304	-0.000854297
305	-0.000839041
306	-0.000824057
307	-0.000809341
308	-0.000794888
309	-0.000780693
310	-0.000766751
311	-0.000753058
312	-0.00073961
313	-0.000726402
314	-0.000713429
315	-0.000700689
316	-0.000688176
317	-0.000675886
318	-0.000663816
319	-0.000651961
320	-0.000640319
321	-0.000628884
322	-0.000617653
323	-0.000606623
324	-0.000595789
325	-0.00058515
326	-0.0005747
327	-0.000564437
328	-0.000554357
329	-0.000544457
330	-0.000534734
331	-0.000525185
332	-0.000515806
333	-0.000506594
334	-0.000497547
335	-0.000488662
336	-0.000479935
337	-0.000471365
338	-0.000462947
339	-0.000454679
340	-0.00044656
341	-0.000438585
342	-0.000430752
343	-0.00042306
344	-0.000415505
345	-0.000408084
346	-0.000400797
347	-0.000393639
348	-0.000386609
349	-0.000379705
350	-0.000372924
351	-0.000366264
352	-0.000359723
353	-0.000353299
354	-0.00034699
355	-0.000340793
356	-0.000334707
357	-0.00032873
358	-0.000322859
359	-0.000317093
360	-0.000311431
361	-0.000305869
362	-0.000300407
363	-0.000295042
364	-0.000289773
365	-0.000284598
366	-0.000279515
367	-0.000274523
368	-0.000269621
369	-0.000264806
370	-0.000260077
